Company Number;Contact Id;Contact Person Number;Contact Type;Date Id;Direction;Fifteen Min Bucket;Finished At;Inside Service Level;Interaction Id;Phone Display Name;Ring Groups;Started At;Thirty Min Bucket;Transfer In;Transfer In Type;Transfer Out;Transfer Out Type;User Id;User Name;Answered At;Callback;Abandon Time;After Call Work Time;Duration;Handle Time;Hard Hold Time;Hold Time;Ring Time;Short Abandon Time;Talk Time;Wait Time;;;
3,91E+12;0fbd8629858e43ffa73d421efe9b4a62;3,93E+11;Answered;20240312;IN;17:45-18:00;03/12/2024 17:58;Yes;8c03ce968ec24bc8aa4ece18f1334029;Italy - DeLonghi - EC;delonghi_dl;03/12/2024 17:55;17:30-18:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;03/12/2024 17:55;No;;10;203;199;;;2;;189;4;;;
3,91E+12;0fc9c17c867348358de506bbb3c6fa1e;3,91E+11;Answered;20240306;IN;11:15-11:30;03/06/2024 11:18;Yes;2914fa0d880141248d001b907770e935;Italy - DeLonghi - EC;delonghi_dl;03/06/2024 11:15;11:00-11:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;03/06/2024 11:16;No;;10;140;122;;;15;;112;17;;;
3,91E+12;100dfacc19c7463c9a58a73e497171ae;3,93E+11;Answered;20240202;IN;09:45-10:00;02/02/2024 10:01;Yes;6157e74f2f6744039d4dc71efaeaa4a6;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 09:59;09:30-10:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/02/2024 10:00;No;;10;86;81;;;2;;71;4;;;
3,91E+12;102f7b2b1e8043a8b2c50871e88522ed;3,93E+11;Answered;20240205;IN;14:30-14:45;02/05/2024 14:41;Yes;9590cdbcc9634551bbe76b0e4b73a109;Italy - DeLonghi - EC;delonghi_dl;02/05/2024 14:36;14:30-15:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;02/05/2024 14:36;No;;1;320;315;;;2;;314;4;;;
3,91E+12;10adb747cb4346d0a0205e4da60a7653;3,93E+11;Answered;20240226;IN;14:45-15:00;2/26/2024 2:57:58 PM;Yes;95e39f283f7d424a86d620c02ad96870;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 2:55:35 PM;14:30-15:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/26/2024 2:55:40 PM;No;;10;142;136;;;2;;126;5;;;
3,91E+12;10d354d62ab849d68dd9871c2e8e2d0e;3,94E+11;Answered;20240219;IN;17:15-17:30;2/19/2024 5:20:39 PM;Yes;742a64ce327b49fb95c6ac75a13c7f73;Italy - DeLonghi - EC;delonghi_br;2/19/2024 5:18:42 PM;17:00-17:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/19/2024 5:18:51 PM;No;;10;116;107;;;6;;97;9;;;
3,91E+12;10d55cac4f5e461d898423000bbe5ce1;3,93E+11;Answered;20240122;IN;09:30-09:45;1/22/2024 9:52:19 AM;No;489230db6e5b4766a9dc8b50ec9ea0ed;Italy - DeLonghi - EC;delonghi_dl;1/22/2024 9:40:29 AM;09:30-10:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;1/22/2024 9:48:29 AM;No;;10;710;228;;;7;;218;480;;;
3,91E+12;10eef444558a4fa6856b5d606354ed25;3,93E+11;Abandoned;20240117;IN;15:00-15:15;1/17/2024 3:16:05 PM;No;f6a1206aa0ca4377a94944773e74ed63;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 3:04:28 PM;15:00-15:30;No;;No;;; ;;No;697;;697;;;;;;;697;;;
3,91E+12;11681deed4df4d4fb6486d55b9c9f0b9;3,93E+11;Abandoned;20240213;IN;16:30-16:45;2/13/2024 4:40:14 PM;No;5951d69827304b2b99fb8e7dc15aaeb6;Italy - DeLonghi - EC;delonghi_dl;2/13/2024 4:39:33 PM;16:30-17:00;No;;No;;; ;;No;41;;41;;;;;;;41;;;
3,91E+12;117fccc1cbd3409183620b7a3067b60d;3,93E+11;Answered;20240315;IN;11:00-11:15;3/15/2024 11:12:19 AM;Yes;29e10d584077475ebedf358454543a85;Italy - DeLonghi - EC;delonghi_dl;3/15/2024 11:08:25 AM;11:00-11:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;3/15/2024 11:08:50 AM;No;;10;233;207;;;22;;197;24;;;
3,91E+12;11e1be33dae64c449086e24cfd0f1b79;3,94E+11;Answered;20240311;IN;17:45-18:00;03/11/2024 18:00;Yes;558495f2736b49008f92e25e0cdd1deb;Italy - DeLonghi - EC;delonghi_dl;03/11/2024 17:59;17:30-18:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;03/11/2024 17:59;No;;10;56;48;;;5;;38;7;;;
3,91E+12;11f19986e0e44132bfbf718371a536ab;3,91E+11;Abandoned;20240202;IN;16:15-16:30;02/02/2024 16:44;No;372b3ad0e77a4c72b5282eea5529e2fe;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 16:29;16:00-16:30;No;;No;;; ;;No;864;;864;;;;;;;864;;;
3,91E+12;12216dcf55f04c0aafd5867d5a831763;3,93E+11;Answered;20240119;IN;11:45-12:00;1/19/2024 11:51:10 AM;Yes;3d17c5b428224bc1891aee703b2899bd;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 11:47:58 AM;11:30-12:00;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/19/2024 11:48:07 AM;No;;10;191;182;;;6;;172;8;;;
3,91E+12;12a4f373a2ea4fba9600d5de8cb112bd;3,93E+11;Answered;20240224;IN;09:00-09:15;2/24/2024 9:08:38 AM;Yes;d0607a82b5a84360b7f939a2cd316dd4;Italy - DeLonghi - EC;delonghi_dl;2/24/2024 9:03:38 AM;09:00-09:30;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;2/24/2024 9:03:44 AM;No;;10;299;293;;;3;;283;5;;;
3,91E+12;12b86e18740e48fa81ddaaa39d998bdb;3,90E+11;Answered;20240227;IN;13:30-13:45;2/27/2024 1:45:32 PM;Yes;85ecae6a1bd740568e061665b9e9d30d;Italy - DeLonghi - EC;delonghi_dl;2/27/2024 1:42:21 PM;13:30-14:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/27/2024 1:42:27 PM;No;;11;190;184;;;3;;173;6;;;
3,91E+12;13471191550044f2a31e97ab0c98fb44;3,93E+11;Answered;20240212;IN;14:15-14:30;02/12/2024 14:22;Yes;2e52a9b4d785460f81956d1e32cd9f1a;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 14:19;14:00-14:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/12/2024 14:19;No;;10;194;187;;;4;;177;6;;;
3,91E+12;138182efc7894c2b864ef3bedcf7924c;3,93E+11;Answered;20240227;IN;15:15-15:30;2/27/2024 3:23:55 PM;Yes;2174a379dda84c79b5322f5f40e06b5b;Italy - DeLonghi - EC;delonghi_nu;2/27/2024 3:22:46 PM;15:00-15:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/27/2024 3:22:52 PM;No;;10;68;62;;;3;;52;6;;;
3,91E+12;1381f34381744a6b970dcb3864e6747b;3,94E+11;Answered;20240112;IN;17:00-17:15;01/12/2024 17:20;No;d20aae7d0bbd4a6aaa715b4214c7a2d6;Italy - DeLonghi - EC;delonghi_dl;01/12/2024 17:06;17:00-17:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;01/12/2024 17:15;No;;10;840;323;62;62;6;;251;515;;;
3,91E+12;14015f872a774d609cf96dc7be8c93dd;3,93E+11;Answered;20240215;IN;17:45-18:00;2/15/2024 5:49:57 PM;Yes;a8e1a8cdcf0f408ea11145a5146d28fc;Italy - DeLonghi - EC;delonghi_dl;2/15/2024 5:45:22 PM;17:30-18:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;2/15/2024 5:45:40 PM;No;;10;274;256;;;15;;246;17;;;
3,91E+12;1405e7756b494421abed91049897b18a;3,93E+11;Answered;20240123;IN;08:00-08:15;1/23/2024 8:04:00 AM;Yes;31ac7eba59f741e28765a248b9f34453;Italy - DeLonghi - EC;delonghi_dl;1/23/2024 8:01:49 AM;08:00-08:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/23/2024 8:02:18 AM;No;;10;131;101;;;26;;91;29;;;
3,91E+12;14155462f6c34a9c863f60539f2240c9;3,90E+11;Answered;20240229;IN;10:15-10:30;2/29/2024 10:29:03 AM;Yes;f9f8ce13c9b54ed992ebd701ec86c838;Italy - DeLonghi - EC;delonghi_dl;2/29/2024 10:24:22 AM;10:00-10:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;2/29/2024 10:24:36 AM;No;;10;280;266;;;11;;256;14;;;
3,91E+12;146af708de134f0f8b30119d57807da0;3,93E+11;Answered;20240210;IN;13:30-13:45;02/10/2024 13:45;Yes;214f2986b62842c6886c4647de3665f7;Italy - DeLonghi - EC;delonghi_dl;02/10/2024 13:43;13:30-14:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;02/10/2024 13:43;No;;10;145;132;;;10;;122;12;;;
3,91E+12;14c0d4d81668497586b8ed435eafe5a1;3,94E+11;Answered;20240226;IN;18:45-19:00;2/26/2024 7:00:57 PM;Yes;04f58870d8ed459c9d623453cb552e06;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 6:58:07 PM;18:30-19:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;2/26/2024 6:58:12 PM;No;;11;169;164;;;2;;153;5;;;
3,91E+12;14de7eb2256448e7ad6abf3ea7920899;3,93E+11;Answered;20240313;IN;17:00-17:15;3/13/2024 5:19:37 PM;Yes;ae007c8c2b3d4265925a9036c0396d0c;Italy - DeLonghi - EC;delonghi_dl;3/13/2024 5:14:37 PM;17:00-17:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;3/13/2024 5:14:45 PM;No;;1;299;291;;;6;;290;8;;;
3,91E+12;14e71df5a5bf47efa0c54c579d5b267c;3,93E+11;Abandoned;20240213;IN;17:00-17:15;2/13/2024 5:06:59 PM;No;b22430c3f7ad46b99686811b4493b7bd;Italy - DeLonghi - EC;delonghi_dl;2/13/2024 5:03:38 PM;17:00-17:30;No;;No;;; ;;No;201;;201;;;;;;;201;;;
3,91E+12;1538295573f5404c87662fda1c864459;266696687;Answered;20240212;IN;09:30-09:45;02/12/2024 09:36;Yes;efb5835bfc9946a58cbd739c678df4f4;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 09:31;09:30-10:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/12/2024 09:31;No;;10;289;282;;;5;;272;7;;;
3,91E+12;153b87dfa52e4b40b306a9d579fb0b01;3,93E+11;Answered;20240212;IN;16:15-16:30;02/12/2024 16:20;Yes;4140f6f3a5b04c3293836718af9e819c;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 16:18;16:00-16:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/12/2024 16:18;No;;10;104;98;;;3;;88;5;;;
3,91E+12;157ce795b73d4f05af7706a67ecad1d1;3,93E+11;Answered;20240124;IN;16:30-16:45;1/24/2024 4:39:00 PM;No;0e55f1f485d5424aab142ee04d287a7b;Italy - DeLonghi - EC;delonghi_dl;1/24/2024 4:35:55 PM;16:30-17:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;1/24/2024 4:37:47 PM;No;;11;185;72;;;10;;61;112;;;
3,91E+12;159472457d8f4682b2364aeddfcbc76d;3,93E+11;Answered;20240206;IN;12:00-12:15;02/06/2024 12:16;Yes;ea7921812c2b446491fc4743b2fabe4b;Italy - DeLonghi - EC;delonghi_br;02/06/2024 12:14;12:00-12:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/06/2024 12:14;No;;10;81;70;;;7;;60;9;;;
3,91E+12;15f7799e6ca1407ebe30f7a3e9937952;3,93E+11;Answered;20240226;IN;18:45-19:00;2/26/2024 6:57:18 PM;Yes;92acb9ad6a5e4749961c20334481a425;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 6:55:21 PM;18:30-19:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/26/2024 6:55:28 PM;No;;7;116;108;;;4;;101;7;;;
3,91E+12;160e741b5e99437ea3fb3050507db6e4;3,93E+11;Answered;20240202;IN;08:00-08:15;02/02/2024 08:14;Yes;2d7df9595ff04cef8328147b1bf40d0b;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 08:13;08:00-08:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;02/02/2024 08:13;No;;10;81;75;;;3;;65;5;;;
3,91E+12;166a9a781d57492ebfb393e8f5cb32be;3,93E+11;Answered;20240112;IN;10:30-10:45;01/12/2024 10:41;Yes;3cef01e3e4d5463f8efca7da417a0b36;Italy - DeLonghi - EC;delonghi_dl;01/12/2024 10:37;10:30-11:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;01/12/2024 10:38;No;;10;220;213;;;4;;203;6;;;
3,91E+12;16a7e1f69ca94c9ab75f57df653c6a30;3,91E+11;Answered;20240129;IN;13:30-13:45;1/29/2024 1:43:51 PM;Yes;1253d742294544988e5d2397dd8387a9;Italy - DeLonghi - EC;delonghi_br;1/29/2024 1:41:01 PM;13:30-14:00;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;1/29/2024 1:41:08 PM;No;;10;169;162;;;3;;152;6;;;
3,91E+12;16b1a55dce004881b248eda9fc66dca3;3,93E+11;Answered;20240202;IN;10:30-10:45;02/02/2024 10:45;Yes;8c3bc15e76ae4e4da7d6a07a3ef47dfb;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 10:44;10:30-11:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/02/2024 10:44;No;;10;86;81;;;2;;71;5;;;
3,91E+12;16d1a75a9c074f3cae79e7940683abd4;3,93E+11;Abandoned;20240120;IN;11:30-11:45;1/20/2024 11:50:28 AM;No;89b5f38619c04ec498f165b1a0a55aa1;Italy - DeLonghi - EC;delonghi_dl;1/20/2024 11:40:26 AM;11:30-12:00;No;;No;;; ;;No;602;;602;;;;;;;602;;;
3,91E+12;170e7f7fd1df4387b5cfd4e9f50fa6be;3,94E+11;Answered;20240229;IN;15:30-15:45;2/29/2024 3:39:58 PM;Yes;cb9765345fc24fc2bd39b300e04e6f28;Italy - DeLonghi - EC;delonghi_dl;2/29/2024 3:36:52 PM;15:30-16:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/29/2024 3:37:07 PM;No;;10;186;169;;;13;;159;15;;;
3,91E+12;17172d7842c640c4887242f11b2e379c;3,93E+11;Answered;20240206;IN;14:00-14:15;02/06/2024 14:13;Yes;c55ceb396e1141a3933f245a838017bc;Italy - DeLonghi - EC;delonghi_dl;02/06/2024 14:08;14:00-14:30;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;02/06/2024 14:08;No;;10;286;275;;;7;;265;9;;;
3,91E+12;172c7315b5a94ad190a1311679ff9fc9;3,93E+11;Answered;20240207;IN;17:45-18:00;02/07/2024 17:48;Yes;426716d4d4c24b75b06efa9cffcc5d74;Italy - DeLonghi - EC;delonghi_nu;02/07/2024 17:46;17:30-18:00;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;02/07/2024 17:46;No;;10;103;95;;;5;;85;7;;;
3,91E+12;17e07f0ae2f240e0845a0f476d6263dc;3,93E+11;Answered;20240131;IN;16:00-16:15;1/31/2024 4:04:39 PM;Yes;06bb7e4c93b64a7a9e37fdc031dc587a;Italy - DeLonghi - EC;delonghi_dl;1/31/2024 4:00:18 PM;16:00-16:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/31/2024 4:00:24 PM;No;;11;260;254;;;3;;243;5;;;
3,91E+12;17ff5eed3a3b4fce9b70df5f8d906963;3,93E+11;Abandoned;20240207;IN;15:45-16:00;02/07/2024 15:54;No;e7651ebdabef434c8b1edea88539a306;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 15:53;15:30-16:00;No;;No;;; ;;No;96;;96;;;;;;;96;;;
3,91E+12;18c1ad64f20f4ec3a32abf9738c39a4e;3,93E+11;Answered;20240206;IN;09:00-09:15;02/06/2024 09:14;Yes;de53e5589f23433aa9995eb08ecd5778;Italy - DeLonghi - EC;delonghi_dl;02/06/2024 09:09;09:00-09:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;02/06/2024 09:10;No;;10;268;260;;;5;;250;7;;;
3,91E+12;18eabbf898324fd5a288f4c3f36e3d84;3,93E+11;Abandoned;20240127;IN;14:00-14:15;1/27/2024 2:08:10 PM;No;3b3ca39a72aa4de0a775e103eae8abcb;Italy - DeLonghi - EC;delonghi_dl;1/27/2024 2:00:50 PM;14:00-14:30;No;;No;;; ;;No;440;;440;;;;;;;440;;;
3,91E+12;196557b1a153406ead52496892ed19cb;3,93E+11;Answered;20240117;IN;13:30-13:45;1/17/2024 1:38:16 PM;Yes;3e718710a353414bb6235a43de91e48a;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 1:36:07 PM;13:30-14:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/17/2024 1:36:12 PM;No;;10;128;123;;;3;;113;5;;;
3,91E+12;19733c789498431c8a002eb857619d83;3,93E+11;Answered;20240126;IN;16:30-16:45;1/26/2024 4:48:13 PM;Yes;95d648274da746ae9ea8f594d674b8ab;Italy - DeLonghi - EC;delonghi_dl;1/26/2024 4:35:56 PM;16:30-17:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;1/26/2024 4:36:05 PM;No;;11;736;728;;;6;;717;8;;;
3,91E+12;1a1ee20776a64607ac39e16541b55e7d;3,94E+11;Answered;20240311;IN;18:00-18:15;03/11/2024 18:06;Yes;09abaaa34c1440378ce07d36188bf32a;Italy - DeLonghi - EC;delonghi_dl;03/11/2024 18:02;18:00-18:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/11/2024 18:03;No;;10;222;212;;;5;;202;8;;;
3,91E+12;1a3780231b7b4de8a787c59199d9e684;3,93E+11;Answered;20240226;IN;14:45-15:00;2/26/2024 2:50:06 PM;Yes;13206acedfa54bb09c9c7c6dce661ce3;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 2:45:40 PM;14:30-15:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/26/2024 2:45:51 PM;No;;10;265;254;;;8;;244;10;;;
3,91E+12;1b8cea809ea648b78ac6e18ac92d11bc;3,91E+11;Answered;20240209;IN;15:30-15:45;02/09/2024 15:49;No;be82739175584964ad154916ff8b3aaa;Italy - DeLonghi - EC;delonghi_dl;02/09/2024 15:44;15:30-16:00;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;02/09/2024 15:45;No;;10;255;192;;;6;;182;62;;;
3,91E+12;1c239f3e5db445deabbf82029aea2660;3,93E+11;Answered;20240216;IN;10:30-10:45;2/16/2024 10:38:07 AM;Yes;4f3ded0e6e154f0984b27c921ba7dcec;Italy - DeLonghi - EC;delonghi_dl;2/16/2024 10:32:04 AM;10:30-11:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/16/2024 10:32:10 AM;No;;10;362;356;;;3;;346;5;;;
3,91E+12;1c747124a0bb490989be15a264ed35b7;3,91E+11;Abandoned;20240119;IN;17:45-18:00;1/19/2024 6:03:04 PM;No;44b1d0f3b02141bcb683ae5e762323d7;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 5:56:46 PM;17:30-18:00;No;;No;;; ;;No;377;;377;;;;;;;377;;;
3,91E+12;1c97c05006934fdea3209c474467d276;39037371198;Answered;20240212;IN;09:45-10:00;02/12/2024 09:55;No;d5872b3019f94ad49d9e280812864274;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 09:47;09:30-10:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/12/2024 09:50;No;;9;490;293;;;3;;284;197;;;
3,91E+12;1cbc0edc5a5c47d196b55bd73e1bfd63;3,93E+11;Answered;20240219;IN;08:00-08:15;2/19/2024 8:12:46 AM;Yes;358814428442474392149768f56bb940;Italy - DeLonghi - EC;delonghi_nu;2/19/2024 8:04:42 AM;08:00-08:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/19/2024 8:04:56 AM;No;;10;483;468;;;11;;458;13;;;
3,91E+12;1cbd190702de4bdbb761922a7d6d5a2e;3,93E+11;Answered;20240205;IN;14:00-14:15;02/05/2024 14:20;Yes;829dd8f9e4d64ca4bc97f0c08fb84bc5;Italy - DeLonghi - EC;delonghi_dl;02/05/2024 14:03;14:00-14:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;02/05/2024 14:03;No;;10;1024;1019;;;2;;1009;4;;;
3,91E+12;1ce682293df042b49adb9f072b22b408;3,93E+11;Answered;20240206;IN;10:15-10:30;02/06/2024 10:27;Yes;9d11769df7f648acbd20454963e7a52c;Italy - DeLonghi - EC;delonghi_dl;02/06/2024 10:25;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;02/06/2024 10:26;No;;10;114;109;;;2;;99;4;;;
3,91E+12;1d10ed49769c432e8e774274ef82d794;3,91E+11;Answered;20240129;IN;11:45-12:00;1/29/2024 12:00:56 PM;Yes;a64314d6df054a17b6723cb4aa875fa3;Italy - DeLonghi - EC;delonghi_dl;1/29/2024 11:56:40 AM;11:30-12:00;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;1/29/2024 11:56:47 AM;No;;9;255;248;;;4;;239;6;;;
3,91E+12;1d5a2f28354b4b498c167b2b4b767cfc;3,91E+11;Answered;20240226;IN;14:45-15:00;2/26/2024 2:59:15 PM;Yes;c5c1d187e1bc4a5786b3588128fdb687;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 2:51:26 PM;14:30-15:00;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;2/26/2024 2:51:52 PM;No;;10;468;441;;;23;;431;26;;;
3,91E+12;1d8be2fed5ee4ddea3e6c4bcb549971e;3,94E+11;Answered;20240112;IN;14:15-14:30;01/12/2024 14:43;No;0b3fcad6e1fd41e39752b0c2fd925181;Italy - DeLonghi - EC;delonghi_dl;01/12/2024 14:28;14:00-14:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;01/12/2024 14:29;No;;10;888;826;;;9;;816;61;;;
3,91E+12;1d8d55c955b6472fb3efd786c6ffc0d0;3,93E+11;Abandoned;20240227;IN;11:00-11:15;2/27/2024 11:13:53 AM;No;bdfa413268a847b881ce5e2b62287213;Italy - DeLonghi - EC;delonghi_dl;2/27/2024 11:07:07 AM;11:00-11:30;No;;No;;; ;;No;405;;405;;;;;;;405;;;
3,91E+12;1d915394bff240f69c58bb1e7e580256;3,93E+11;Abandoned;20240213;IN;16:45-17:00;2/13/2024 4:54:59 PM;No;c10d36dad3f845dd87c06a91742f7363;Italy - DeLonghi - EC;delonghi_dl;2/13/2024 4:53:41 PM;16:30-17:00;No;;No;;; ;;No;77;;77;;;;;;;77;;;
3,91E+12;1dd1c1a38b354ab8a07e7f61eaeee780;3,93E+11;Answered;20240116;IN;14:15-14:30;1/16/2024 2:27:31 PM;Yes;d0e4ae0f877a4d1aa425330465ed132f;Italy - DeLonghi - EC;delonghi_dl;1/16/2024 2:25:51 PM;14:00-14:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/16/2024 2:25:56 PM;No;;10;99;94;;;2;;84;4;;;
3,91E+12;1ddbb13aa9dd406e8f862523e8a98be0;3,93E+11;Answered;20240216;IN;08:30-08:45;2/16/2024 8:38:55 AM;Yes;f71b2c2e10a94cea8aeb37c596a92725;Italy - DeLonghi - EC;delonghi_dl;2/16/2024 8:37:15 AM;08:30-09:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/16/2024 8:37:24 AM;No;;10;99;89;;;6;;79;8;;;
3,91E+12;1e098a9f12c54059937381e3693617a6;3,93E+11;Answered;20240115;IN;11:45-12:00;1/15/2024 12:06:15 PM;No;e1f4ddb09aca4c0e8fae8a1b528bb94d;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 11:59:40 AM;11:30-12:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;1/15/2024 12:02:29 PM;No;;10;395;224;;;3;;214;169;;;
3,91E+12;1e3071c676d1401eb7ac6e70838e461a;3,93E+11;Answered;20240315;IN;18:00-18:15;3/15/2024 6:14:26 PM;Yes;ffdfc81d0c0e4607aa84af06057992e7;Italy - DeLonghi - EC;delonghi_dl;3/15/2024 6:07:53 PM;18:00-18:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;3/15/2024 6:08:02 PM;No;;10;392;383;;;6;;373;8;;;
3,91E+12;1f4699427777487890b16497c9f1592e;3,93E+11;Answered;20240308;IN;13:30-13:45;03/08/2024 13:42;No;fca0d163e24143ffa92ead8ceefbe375;Italy - DeLonghi - EC;delonghi_dl;03/08/2024 13:38;13:30-14:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/08/2024 13:40;No;;10;239;126;;;2;;116;113;;;
3,91E+12;1f483543f41d4facbce703bffd1ec5b5;3,93E+11;Answered;20240109;IN;16:30-16:45;01/09/2024 16:34;No;e06867bf30294f4abb01891d6ef8418d;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 16:30;16:30-17:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;01/09/2024 16:33;No;;10;193;64;;;17;;54;128;;;
3,91E+12;1f5d02d5570f4c7aaafac7f5e3613af4;3,90E+11;Answered;20240130;IN;13:00-13:15;1/30/2024 1:12:01 PM;Yes;81539d4d80144d3bb417492f0127ba43;Italy - DeLonghi - EC;delonghi_dl;1/30/2024 1:09:09 PM;13:00-13:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/30/2024 1:09:15 PM;No;;10;171;164;;;2;;154;5;;;
3,91E+12;1f8b89320c3f49b8aa2ec434d2ae8736;3,93E+11;Answered;20240129;IN;12:15-12:30;1/29/2024 12:34:11 PM;Yes;cf4e285e5ae74a9f8277c7b5fabb9911;Italy - DeLonghi - EC;delonghi_dl;1/29/2024 12:29:30 PM;12:00-12:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;1/29/2024 12:29:51 PM;No;;11;280;259;;;19;;248;21;;;
3,91E+12;20049994e1624f53b1a3138ff17b9407;3,93E+11;Answered;20240213;IN;10:45-11:00;2/13/2024 11:01:40 AM;Yes;616631441f16476fa51f63d4cefbfaf2;Italy - DeLonghi - EC;delonghi_dl;2/13/2024 10:57:25 AM;10:30-11:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/13/2024 10:57:32 AM;No;;10;254;247;;;5;;237;6;;;
3,91E+12;203841a49e2c42ef9040bb85d75807cd;3,93E+11;Answered;20240117;IN;11:30-11:45;1/17/2024 11:43:59 AM;No;826266ad89014e0887d4b6ffe27a3479;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 11:37:33 AM;11:30-12:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/17/2024 11:41:43 AM;No;;10;386;134;;;3;;124;250;;;
